Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5112414273,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5112414274,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5112414275,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5112414276,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5112414277,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5112414278,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,
5112414279,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Alex Lange (42615501),Alex Lange,42615501,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,4.19
,,,,,,,,,,,,,,,RP,Carlos Estevez (42615504),Carlos Estevez,42615504,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,Lucas Sims (42615511),Lucas Sims,42615511,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,3.85
,,,,,,,,,,,,,,,RP,Bryan Hudson (42615517),Bryan Hudson,42615517,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,1.7
,,,,,,,,,,,,,,,RP,Tyler Gilbert (42615528),Tyler Gilbert,42615528,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,-3.55
,,,,,,,,,,,,,,,RP,Eli Morgan (42615536),Eli Morgan,42615536,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,10.42
,,,,,,,,,,,,,,,RP,Jordan Leasure (42615562),Jordan Leasure,42615562,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,3.21
,,,,,,,,,,,,,,,RP,Seranthony Dominguez (42615570),Seranthony Dominguez,42615570,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,3.26
,,,,,,,,,,,,,,,RP,Steven Cruz (42615590),Steven Cruz,42615590,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,0.53
,,,,,,,,,,,,,,,RP,Nick Mears (42615620),Nick Mears,42615620,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,4.57
,,,,,,,,,,,,,,,RP,Matt Strahm (42615627),Matt Strahm,42615627,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,2.09
,,,,,,,,,,,,,,,RP,Wikelman Gonzalez (42615685),Wikelman Gonzalez,42615685,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Jordan Hicks (42615686),Jordan Hicks,42615686,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,0.74
,,,,,,,,,,,,,,,RP,Chris Murphy (42615702),Chris Murphy,42615702,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,1.18
,,,,,,,,,,,,,,,RP,John Schreiber (42615708),John Schreiber,42615708,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,0.54
,,,,,,,,,,,,,,,RP,Brandon Eisert (42615709),Brandon Eisert,42615709,P,4000,CWS@KC 04/12/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,RP,Lucas Erceg (42615712),Lucas Erceg,42615712,P,4000,CWS@KC 04/12/2026 02:10PM ET,KC,2.11
,,,,,,,,,,,,,,,SP,Jake Bennett (42615437),Jake Bennett,42615437,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,0
,,,,,,,,,,,,,,,SP,Tink Hence (42615470),Tink Hence,42615470,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (42615481),Cooper Hjerpe,42615481,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Ryan Fernandez (42615499),Ryan Fernandez,42615499,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Jovani Moran (42615503),Jovani Moran,42615503,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,7.45
,,,,,,,,,,,,,,,RP,Tyler Samaniego (42615506),Tyler Samaniego,42615506,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,4.98
,,,,,,,,,,,,,,,RP,Chris Roycroft (42615521),Chris Roycroft,42615521,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,-0.71
,,,,,,,,,,,,,,,RP,Justin Bruihl (42615527),Justin Bruihl,42615527,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,1.24
,,,,,,,,,,,,,,,SP,Riley O'Brien (42615577),Riley O'Brien,42615577,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,4.47
,,,,,,,,,,,,,,,RP,Danny Coulombe (42615578),Danny Coulombe,42615578,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,1.11
,,,,,,,,,,,,,,,RP,Zack Kelly (42615616),Zack Kelly,42615616,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,0.28
,,,,,,,,,,,,,,,RP,Tyler Uberstine (42615618),Tyler Uberstine,42615618,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,5.6
,,,,,,,,,,,,,,,RP,Justin Slaten (42615624),Justin Slaten,42615624,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,3.78
,,,,,,,,,,,,,,,RP,Ryne Stanek (42615626),Ryne Stanek,42615626,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,3.11
,,,,,,,,,,,,,,,RP,JoJo Romero (42615648),JoJo Romero,42615648,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,3.21
,,,,,,,,,,,,,,,RP,Matt Svanson (42615658),Matt Svanson,42615658,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,-1.64
,,,,,,,,,,,,,,,RP,Ryan Watson (42615679),Ryan Watson,42615679,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,2.03
,,,,,,,,,,,,,,,RP,Greg Weissert (42615682),Greg Weissert,42615682,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,2.89
,,,,,,,,,,,,,,,RP,George Soriano (42615688),George Soriano,42615688,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,3.06
,,,,,,,,,,,,,,,RP,Aroldis Chapman (42615693),Aroldis Chapman,42615693,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,2.57
,,,,,,,,,,,,,,,RP,Garrett Whitlock (42615695),Garrett Whitlock,42615695,P,4000,BOS@STL 04/12/2026 02:15PM ET,BOS,3.78
,,,,,,,,,,,,,,,RP,Matt Pushard (42615722),Matt Pushard,42615722,P,4000,BOS@STL 04/12/2026 02:15PM ET,STL,-4.15
,,,,,,,,,,,,,,,SP,Riley Cornelio (42615432),Riley Cornelio,42615432,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,0
,,,,,,,,,,,,,,,SP,Luis Perales (42615463),Luis Perales,42615463,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Carlos Rodriguez (42615487),Carlos Rodriguez,42615487,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,DL Hall (42615502),DL Hall,42615502,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,5.11
,,,,,,,,,,,,,,,RP,Jared Koenig (42615548),Jared Koenig,42615548,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,3.42
,,,,,,,,,,,,,,,SP,Ken Waldichuk (42615553),Ken Waldichuk,42615553,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,2.86
,,,,,,,,,,,,,,,RP,Craig Yoho (42615563),Craig Yoho,42615563,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Cole Henry (42615571),Cole Henry,42615571,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,3.19
,,,,,,,,,,,,,,,RP,Rob Zastryzny (42615580),Rob Zastryzny,42615580,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Angel Zerpa (42615584),Angel Zerpa,42615584,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,2.18
,,,,,,,,,,,,,,,RP,PJ Poulin (42615591),PJ Poulin,42615591,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,2.26
,,,,,,,,,,,,,,,RP,Andre Granillo (42615603),Andre Granillo,42615603,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,-1.37
,,,,,,,,,,,,,,,RP,Trevor Megill (42615610),Trevor Megill,42615610,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,0.72
,,,,,,,,,,,,,,,RP,Grant Anderson (42615634),Grant Anderson,42615634,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,3.59
,,,,,,,,,,,,,,,RP,Paxton Schultz (42615635),Paxton Schultz,42615635,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,3.05
,,,,,,,,,,,,,,,RP,Gus Varland (42615642),Gus Varland,42615642,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,2.2
,,,,,,,,,,,,,,,RP,Orlando Ribalta (42615643),Orlando Ribalta,42615643,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Cionel Perez (42615659),Cionel Perez,42615659,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,0.9
,,,,,,,,,,,,,,,RP,Aaron Ashby (42615667),Aaron Ashby,42615667,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,7
,,,,,,,,,,,,,,,RP,Julian Fernandez (42615696),Julian Fernandez,42615696,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,0
,,,,,,,,,,,,,,,RP,Clayton Beeter (42615700),Clayton Beeter,42615700,P,4000,WSH@MIL 04/12/2026 02:10PM ET,WSH,2.55
,,,,,,,,,,,,,,,RP,Abner Uribe (42615705),Abner Uribe,42615705,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,3.5
,,,,,,,,,,,,,,,RP,Easton McGee (42615711),Easton McGee,42615711,P,4000,WSH@MIL 04/12/2026 02:10PM ET,MIL,1.65
,,,,,,,,,,,,,,,1B/OF,Ryan O'Hearn (42614823),Ryan O'Hearn,42614823,1B/OF,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,9.69
,,,,,,,,,,,,,,,OF,Ian Happ (42614825),Ian Happ,42614825,OF,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,8.67
,,,,,,,,,,,,,,,RP,Riley Martin (42615431),Riley Martin,42615431,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,2.95
,,,,,,,,,,,,,,,RP,Luke Little (42615436),Luke Little,42615436,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Ryan Harbin (42615452),Ryan Harbin,42615452,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Brandan Bidois (42615459),Brandan Bidois,42615459,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,0
,,,,,,,,,,,,,,,SP,Wilber Dotel (42615464),Wilber Dotel,42615464,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Daniel Palencia (42615508),Daniel Palencia,42615508,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,3.15
,,,,,,,,,,,,,,,RP,Yohan Ramirez (42615533),Yohan Ramirez,42615533,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,5.88
,,,,,,,,,,,,,,,RP,Justin Lawrence (42615541),Justin Lawrence,42615541,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,1.95
,,,,,,,,,,,,,,,RP,Gregory Soto (42615550),Gregory Soto,42615550,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,4.3
,,,,,,,,,,,,,,,RP,Porter Hodge (42615552),Porter Hodge,42615552,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Ryan Rolison (42615555),Ryan Rolison,42615555,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Cam Sanders (42615559),Cam Sanders,42615559,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Gavin Hollowell (42615589),Gavin Hollowell,42615589,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Isaac Mattson (42615596),Isaac Mattson,42615596,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,2.5
,,,,,,,,,,,,,,,RP,Ethan Roberts (42615615),Ethan Roberts,42615615,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,2.65
,,,,,,,,,,,,,,,RP,Mason Montgomery (42615617),Mason Montgomery,42615617,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,4.06
,,,,,,,,,,,,,,,RP,Hunter Harvey (42615621),Hunter Harvey,42615621,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,1.85
,,,,,,,,,,,,,,,RP,Dennis Santana (42615649),Dennis Santana,42615649,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,4.05
,,,,,,,,,,,,,,,RP,Evan Sisk (42615651),Evan Sisk,42615651,P,4000,PIT@CHC 04/12/2026 02:20PM ET,PIT,0
,,,,,,,,,,,,,,,RP,Phil Maton (42615654),Phil Maton,42615654,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,-0.04
,,,,,,,,,,,,,,,RP,Caleb Thielbar (42615668),Caleb Thielbar,42615668,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,3.3
,,,,,,,,,,,,,,,RP,Jacob Webb (42615669),Jacob Webb,42615669,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,2.02
,,,,,,,,,,,,,,,RP,Hoby Milner (42615672),Hoby Milner,42615672,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,1.42
,,,,,,,,,,,,,,,RP,Shelby Miller (42615716),Shelby Miller,42615716,P,4000,PIT@CHC 04/12/2026 02:20PM ET,CHC,0
,,,,,,,,,,,,,,,1B/OF,Brett Baty (42614826),Brett Baty,42614826,1B/OF,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,6.38
,,,,,,,,,,,,,,,SP,Chen Zhong-Ao Zhuang (42615434),Chen Zhong-Ao Zhuang,42615434,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Dylan Ross (42615444),Dylan Ross,42615444,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Braden Nett (42615445),Braden Nett,42615445,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Joel Kuhnel (42615454),Joel Kuhnel,42615454,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,2.22
,,,,,,,,,,,,,,,SP,Henry Baez (42615458),Henry Baez,42615458,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Jonathan Pintaro (42615469),Jonathan Pintaro,42615469,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Austin Warren (42615482),Austin Warren,42615482,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Justin Hagenman (42615483),Justin Hagenman,42615483,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Brady Basso (42615484),Brady Basso,42615484,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Mason Barnett (42615485),Mason Barnett,42615485,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Justin Sterner (42615505),Justin Sterner,42615505,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,3.17
,,,,,,,,,,,,,,,RP,Brooks Raley (42615520),Brooks Raley,42615520,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,4.49
,,,,,,,,,,,,,,,RP,Elvis Alvarado (42615532),Elvis Alvarado,42615532,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,2.65
,,,,,,,,,,,,,,,RP,Luis Garcia (42615538),Luis Garcia,42615538,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0.74
,,,,,,,,,,,,,,,RP,Huascar Brazoban (42615560),Huascar Brazoban,42615560,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,4.45
,,,,,,,,,,,,,,,RP,Richard Lovelady (42615574),Richard Lovelady,42615574,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,3.22
,,,,,,,,,,,,,,,RP,Luke Weaver (42615579),Luke Weaver,42615579,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,1.37
,,,,,,,,,,,,,,,RP,Michael Kelly (42615583),Michael Kelly,42615583,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,1.44
,,,,,,,,,,,,,,,RP,Scott Barlow (42615604),Scott Barlow,42615604,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,2.22
,,,,,,,,,,,,,,,RP,Reed Garrett (42615611),Reed Garrett,42615611,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Devin Williams (42615614),Devin Williams,42615614,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,4.21
,,,,,,,,,,,,,,,RP,Eduarniel Nunez (42615631),Eduarniel Nunez,42615631,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Joey Gerber (42615637),Joey Gerber,42615637,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Tyler Ferguson (42615653),Tyler Ferguson,42615653,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,RP,A.J. Minter (42615656),A.J. Minter,42615656,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Alex Carrillo (42615666),Alex Carrillo,42615666,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Dedniel Nunez (42615713),Dedniel Nunez,42615713,P,4000,ATH@NYM 04/12/2026 01:40PM ET,NYM,0
,,,,,,,,,,,,,,,RP,Mark Leiter Jr. (42615717),Mark Leiter Jr.,42615717,P,4000,ATH@NYM 04/12/2026 01:40PM ET,ATH,0.92
,,,,,,,,,,,,,,,C,Dillon Dingler (42614837),Dillon Dingler,42614837,C,3900,MIA@DET 04/12/2026 01:40PM ET,DET,6.92
,,,,,,,,,,,,,,,OF,Jo Adell (42614832),Jo Adell,42614832,OF,3900,LAA@CIN 04/12/2026 01:40PM ET,LAA,5.93
,,,,,,,,,,,,,,,OF,Daylen Lile (42614833),Daylen Lile,42614833,OF,3900,WSH@MIL 04/12/2026 02:10PM ET,WSH,6.79
,,,,,,,,,,,,,,,1B,Jake Bauers (42614834),Jake Bauers,42614834,1B,3900,WSH@MIL 04/12/2026 02:10PM ET,MIL,7.85
,,,,,,,,,,,,,,,2B/SS,David Hamilton (42614835),David Hamilton,42614835,2B/SS,3900,WSH@MIL 04/12/2026 02:10PM ET,MIL,7.8
,,,,,,,,,,,,,,,3B,Bo Bichette (42614831),Bo Bichette,42614831,3B,3900,ATH@NYM 04/12/2026 01:40PM ET,NYM,6.6
,,,,,,,,,,,,,,,3B,Royce Lewis (42614842),Royce Lewis,42614842,3B,3800,MIN@TOR 04/12/2026 01:37PM ET,MIN,8.17
,,,,,,,,,,,,,,,OF,Owen Caissie (42614840),Owen Caissie,42614840,OF,3800,MIA@DET 04/12/2026 01:40PM ET,MIA,7.57
,,,,,,,,,,,,,,,2B,Matt McLain (42614839),Matt McLain,42614839,2B,3800,LAA@CIN 04/12/2026 01:40PM ET,CIN,6.33
,,,,,,,,,,,,,,,1B/2B,Romy Gonzalez (42615086),Romy Gonzalez,42615086,1B/2B,3800,BOS@STL 04/12/2026 02:15PM ET,BOS,0
,,,,,,,,,,,,,,,OF,Dylan Crews (42615085),Dylan Crews,42615085,OF,3800,WSH@MIL 04/12/2026 02:10PM ET,WSH,0
,,,,,,,,,,,,,,,1B,Jorge Polanco (42614838),Jorge Polanco,42614838,1B,3800,ATH@NYM 04/12/2026 01:40PM ET,NYM,5.46
,,,,,,,,,,,,,,,C,Francisco Alvarez (42614841),Francisco Alvarez,42614841,C,3800,ATH@NYM 04/12/2026 01:40PM ET,NYM,7.14
,,,,,,,,,,,,,,,1B,Josh Bell (42614847),Josh Bell,42614847,1B,3700,MIN@TOR 04/12/2026 01:37PM ET,MIN,9.13
,,,,,,,,,,,,,,,OF,Tyler O'Neill (42614844),Tyler O'Neill,42614844,OF,3700,SF@BAL 04/12/2026 01:35PM ET,BAL,5.8
,,,,,,,,,,,,,,,2B,Jackson Holliday (42615088),Jackson Holliday,42615088,2B,3700,SF@BAL 04/12/2026 01:35PM ET,BAL,0
,,,,,,,,,,,,,,,OF,Trent Grisham (42614843),Trent Grisham,42614843,OF,3700,NYY@TB 04/12/2026 01:40PM ET,NYY,5.57
,,,,,,,,,,,,,,,OF,TJ Friedl (42614852),TJ Friedl,42614852,OF,3700,LAA@CIN 04/12/2026 01:40PM ET,CIN,4.67
,,,,,,,,,,,,,,,1B/2B,Ildemaro Vargas (42614850),Ildemaro Vargas,42614850,1B/2B,3700,ARI@PHI 04/12/2026 01:35PM ET,ARI,9.75
,,,,,,,,,,,,,,,OF,Lourdes Gurriel Jr. (42615089),Lourdes Gurriel Jr.,42615089,OF,3700,ARI@PHI 04/12/2026 01:35PM ET,ARI,0
,,,,,,,,,,,,,,,SS,Trevor Story (42614845),Trevor Story,42614845,SS,3700,BOS@STL 04/12/2026 02:15PM ET,BOS,4.71
,,,,,,,,,,,,,,,C,Ivan Herrera (42614846),Ivan Herrera,42614846,C,3700,BOS@STL 04/12/2026 02:15PM ET,STL,5.79
,,,,,,,,,,,,,,,OF,Joey Wiemer (42614848),Joey Wiemer,42614848,OF,3700,WSH@MIL 04/12/2026 02:10PM ET,WSH,9.3
,,,,,,,,,,,,,,,C,Miguel Amaya (42614849),Miguel Amaya,42614849,C,3700,PIT@CHC 04/12/2026 02:20PM ET,CHC,5.33
,,,,,,,,,,,,,,,3B,Max Muncy (42614853),Max Muncy,42614853,3B,3700,ATH@NYM 04/12/2026 01:40PM ET,ATH,8.86
,,,,,,,,,,,,,,,2B,Gleyber Torres (42614856),Gleyber Torres,42614856,2B,3600,MIA@DET 04/12/2026 01:40PM ET,DET,6.71
,,,,,,,,,,,,,,,1B,Nolan Schanuel (42614855),Nolan Schanuel,42614855,1B,3600,LAA@CIN 04/12/2026 01:40PM ET,LAA,6.54
,,,,,,,,,,,,,,,OF,Jorge Soler (42614858),Jorge Soler,42614858,OF,3600,LAA@CIN 04/12/2026 01:40PM ET,LAA,9.07
,,,,,,,,,,,,,,,OF,Brandon Marsh (42614859),Brandon Marsh,42614859,OF,3600,ARI@PHI 04/12/2026 01:35PM ET,PHI,7.15
,,,,,,,,,,,,,,,C,Salvador Perez (42614854),Salvador Perez,42614854,C,3600,CWS@KC 04/12/2026 02:10PM ET,KC,4.47
,,,,,,,,,,,,,,,3B,Nolan Gorman (42614857),Nolan Gorman,42614857,3B,3600,BOS@STL 04/12/2026 02:15PM ET,STL,6.38
,,,,,,,,,,,,,,,OF,Jesus Sanchez (42614865),Jesus Sanchez,42614865,OF,3500,MIN@TOR 04/12/2026 01:37PM ET,TOR,6.85
,,,,,,,,,,,,,,,3B/OF,Addison Barger (42615090),Addison Barger,42615090,3B/OF,3500,MIN@TOR 04/12/2026 01:37PM ET,TOR,2.12
,,,,,,,,,,,,,,,1B,Spencer Torkelson (42614867),Spencer Torkelson,42614867,1B,3500,MIA@DET 04/12/2026 01:40PM ET,DET,5.21
,,,,,,,,,,,,,,,2B,Bryson Stott (42614863),Bryson Stott,42614863,2B,3500,ARI@PHI 04/12/2026 01:35PM ET,PHI,4.58
,,,,,,,,,,,,,,,C,Gabriel Moreno (42614868),Gabriel Moreno,42614868,C,3500,ARI@PHI 04/12/2026 01:35PM ET,ARI,5.62
,,,,,,,,,,,,,,,3B,Miguel Vargas (42614860),Miguel Vargas,42614860,3B,3500,CWS@KC 04/12/2026 02:10PM ET,CWS,7.86
,,,,,,,,,,,,,,,2B,Jonathan India (42614861),Jonathan India,42614861,2B,3500,CWS@KC 04/12/2026 02:10PM ET,KC,6.92
,,,,,,,,,,,,,,,C,Keibert Ruiz (42614864),Keibert Ruiz,42614864,C,3500,WSH@MIL 04/12/2026 02:10PM ET,WSH,5.75
,,,,,,,,,,,,,,,OF,Garrett Mitchell (42614866),Garrett Mitchell,42614866,OF,3500,WSH@MIL 04/12/2026 02:10PM ET,MIL,8.92
,,,,,,,,,,,,,,,SS,Jacob Wilson (42614862),Jacob Wilson,42614862,SS,3500,ATH@NYM 04/12/2026 01:40PM ET,ATH,4.79
,,,,,,,,,,,,,,,1B,Mark Vientos (42614869),Mark Vientos,42614869,1B,3500,ATH@NYM 04/12/2026 01:40PM ET,NYM,5.91
,,,,,,,,,,,,,,,C,Ryan Jeffers (42614876),Ryan Jeffers,42614876,C,3400,MIN@TOR 04/12/2026 01:37PM ET,MIN,7.46
,,,,,,,,,,,,,,,OF,Jung Hoo Lee (42614878),Jung Hoo Lee,42614878,OF,3400,SF@BAL 04/12/2026 01:35PM ET,SF,5.13
,,,,,,,,,,,,,,,1B,Paul Goldschmidt (42614870),Paul Goldschmidt,42614870,1B,3400,NYY@TB 04/12/2026 01:40PM ET,NYY,8.25
,,,,,,,,,,,,,,,2B,Chase Meidroth (42614873),Chase Meidroth,42614873,2B,3400,CWS@KC 04/12/2026 02:10PM ET,CWS,5.29
,,,,,,,,,,,,,,,OF,Lars Nootbaar (42615092),Lars Nootbaar,42615092,OF,3400,BOS@STL 04/12/2026 02:15PM ET,STL,0
,,,,,,,,,,,,,,,1B/C,Gary Sanchez (42614871),Gary Sanchez,42614871,C/1B,3400,WSH@MIL 04/12/2026 02:10PM ET,MIL,8.25
,,,,,,,,,,,,,,,2B,Nasim Nunez (42614874),Nasim Nunez,42614874,2B,3400,WSH@MIL 04/12/2026 02:10PM ET,WSH,7.83
,,,,,,,,,,,,,,,SS,Dansby Swanson (42614875),Dansby Swanson,42614875,SS,3400,PIT@CHC 04/12/2026 02:20PM ET,CHC,5.79
,,,,,,,,,,,,,,,OF,Lawrence Butler (42614877),Lawrence Butler,42614877,OF,3400,ATH@NYM 04/12/2026 01:40PM ET,ATH,5.23
,,,,,,,,,,,,,,,1B/2B,Kody Clemens (42614880),Kody Clemens,42614880,1B/2B,3300,MIN@TOR 04/12/2026 01:37PM ET,MIN,5.5
