Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5116282767,MLB $25K mini-MAX [150 Entry Max],189703744,$1,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5116282768,MLB $25K mini-MAX [150 Entry Max],189703744,$1,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5116271371,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5116271372,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5116271373,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5116271374,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,
5116271375,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,George Soriano (42665756),George Soriano,42665756,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,3.31
,,,,,,,,,,,,,,,OF,Randy Arozarena (42664992),Randy Arozarena,42664992,OF,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,8.7
,,,,,,,,,,,,,,,RP,Gavin Collyer (42665539),Gavin Collyer,42665539,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,2.75
,,,,,,,,,,,,,,,SP,Leandro Lopez (42665540),Leandro Lopez,42665540,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,SP,Winston Santos (42665549),Winston Santos,42665549,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,SP,David Davalillo (42665556),David Davalillo,42665556,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,SP,Emiliano Teodo (42665557),Emiliano Teodo,42665557,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,RP,Domingo Gonzalez (42665558),Domingo Gonzalez,42665558,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Alex Hoppe (42665559),Alex Hoppe,42665559,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Robinson Ortiz (42665582),Robinson Ortiz,42665582,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,SP,Jose Corniell (42665596),Jose Corniell,42665596,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,RP,Yosver Zulueta (42665622),Yosver Zulueta,42665622,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Cole Wilcox (42665644),Cole Wilcox,42665644,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,3.32
,,,,,,,,,,,,,,,RP,Matt Brash (42665650),Matt Brash,42665650,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,3.3
,,,,,,,,,,,,,,,RP,Cole Winn (42665662),Cole Winn,42665662,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,3.21
,,,,,,,,,,,,,,,RP,Eduard Bazardo (42665676),Eduard Bazardo,42665676,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,2.81
,,,,,,,,,,,,,,,RP,Carlos Vargas (42665681),Carlos Vargas,42665681,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Josh Simpson (42665682),Josh Simpson,42665682,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Casey Legumina (42665684),Casey Legumina,42665684,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,4.02
,,,,,,,,,,,,,,,RP,Gabe Speier (42665693),Gabe Speier,42665693,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,2.37
,,,,,,,,,,,,,,,RP,Jose A. Ferrer (42665698),Jose A. Ferrer,42665698,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,1.97
,,,,,,,,,,,,,,,RP,Troy Taylor (42665710),Troy Taylor,42665710,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Jalen Beeks (42665721),Jalen Beeks,42665721,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,3.23
,,,,,,,,,,,,,,,RP,Carter Baumler (42665722),Carter Baumler,42665722,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,3.54
,,,,,,,,,,,,,,,RP,Chris Martin (42665747),Chris Martin,42665747,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,1.88
,,,,,,,,,,,,,,,RP,Michel Otanez (42665775),Michel Otanez,42665775,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,RP,Andres Munoz (42665788),Andres Munoz,42665788,P,4000,TEX@SEA 04/17/2026 09:40PM ET,SEA,3.03
,,,,,,,,,,,,,,,RP,Robert Garcia (42665794),Robert Garcia,42665794,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,1.87
,,,,,,,,,,,,,,,RP,Luis Curvelo (42665795),Luis Curvelo,42665795,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,1.61
,,,,,,,,,,,,,,,RP,Tyler Alexander (42665797),Tyler Alexander,42665797,P,4000,TEX@SEA 04/17/2026 09:40PM ET,TEX,3.26
,,,,,,,,,,,,,,,SS,Xander Bogaerts (42664994),Xander Bogaerts,42664994,SS,4000,SD@LAA 04/17/2026 09:38PM ET,SD,7.78
,,,,,,,,,,,,,,,OF,Jorge Soler (42665225),Jorge Soler,42665225,OF,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,9.56
,,,,,,,,,,,,,,,RP,Garrett Hawkins (42665578),Garrett Hawkins,42665578,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,0
,,,,,,,,,,,,,,,SP,Miguel Mendez (42665588),Miguel Mendez,42665588,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,0
,,,,,,,,,,,,,,,RP,Ryan Zeferjahn (42665610),Ryan Zeferjahn,42665610,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,5.73
,,,,,,,,,,,,,,,RP,Bryan Hoeing (42665615),Bryan Hoeing,42665615,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,0
,,,,,,,,,,,,,,,RP,Drew Pomeranz (42665640),Drew Pomeranz,42665640,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,1.75
,,,,,,,,,,,,,,,RP,Ben Joyce (42665643),Ben Joyce,42665643,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,RP,David Morgan (42665659),David Morgan,42665659,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,6.21
,,,,,,,,,,,,,,,RP,Robert Stephenson (42665664),Robert Stephenson,42665664,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Mason Miller (42665697),Mason Miller,42665697,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,7.76
,,,,,,,,,,,,,,,RP,Nick Sandlin (42665701),Nick Sandlin,42665701,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,-2.32
,,,,,,,,,,,,,,,RP,Sam Bachman (42665708),Sam Bachman,42665708,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,4.12
,,,,,,,,,,,,,,,RP,Jeremiah Estrada (42665717),Jeremiah Estrada,42665717,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,3.11
,,,,,,,,,,,,,,,RP,Jordan Romano (42665719),Jordan Romano,42665719,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,1.25
,,,,,,,,,,,,,,,RP,Ron Marinaccio (42665731),Ron Marinaccio,42665731,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,4.13
,,,,,,,,,,,,,,,RP,Brent Suter (42665745),Brent Suter,42665745,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,6.34
,,,,,,,,,,,,,,,RP,Jason Adam (42665748),Jason Adam,42665748,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,1.05
,,,,,,,,,,,,,,,RP,Adrian Morejon (42665750),Adrian Morejon,42665750,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,1.92
,,,,,,,,,,,,,,,RP,Jose Fermin (42665754),Jose Fermin,42665754,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Kirby Yates (42665761),Kirby Yates,42665761,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Shaun Anderson (42665764),Shaun Anderson,42665764,P,4000,SD@LAA 04/17/2026 09:38PM ET,LAA,3.76
,,,,,,,,,,,,,,,RP,Wandy Peralta (42665770),Wandy Peralta,42665770,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,2.33
,,,,,,,,,,,,,,,RP,Bradgley Rodriguez (42665773),Bradgley Rodriguez,42665773,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,4.07
,,,,,,,,,,,,,,,RP,Ty Adcock (42665785),Ty Adcock,42665785,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,0
,,,,,,,,,,,,,,,RP,Yuki Matsui (42665793),Yuki Matsui,42665793,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,0
,,,,,,,,,,,,,,,RP,Alek Jacob (42665800),Alek Jacob,42665800,P,4000,SD@LAA 04/17/2026 09:38PM ET,SD,12.7
,,,,,,,,,,,,,,,RP,Kervin Castro (42665543),Kervin Castro,42665543,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,SP,Chase Hampton (42665551),Chase Hampton,42665551,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,SP,Elmer Rodriguez (42665553),Elmer Rodriguez,42665553,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,RP,Eric Cerantola (42665561),Eric Cerantola,42665561,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,0
,,,,,,,,,,,,,,,SP,Ben Kudrna (42665565),Ben Kudrna,42665565,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,0
,,,,,,,,,,,,,,,SP,Steven Zobac (42665567),Steven Zobac,42665567,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,0
,,,,,,,,,,,,,,,RP,James McArthur (42665589),James McArthur,42665589,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,0
,,,,,,,,,,,,,,,RP,John Schreiber (42665612),John Schreiber,42665612,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,0.48
,,,,,,,,,,,,,,,RP,Yerry de los Santos (42665614),Yerry de los Santos,42665614,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,1.5
,,,,,,,,,,,,,,,RP,Alex Lange (42665621),Alex Lange,42665621,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,4.58
,,,,,,,,,,,,,,,RP,Eli Morgan (42665625),Eli Morgan,42665625,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,7.1
,,,,,,,,,,,,,,,RP,Jake Bird (42665629),Jake Bird,42665629,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,2.39
,,,,,,,,,,,,,,,RP,Steven Cruz (42665639),Steven Cruz,42665639,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,0.53
,,,,,,,,,,,,,,,RP,Fernando Cruz (42665660),Fernando Cruz,42665660,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,2.93
,,,,,,,,,,,,,,,RP,Nick Mears (42665667),Nick Mears,42665667,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,2.66
,,,,,,,,,,,,,,,RP,Matt Strahm (42665674),Matt Strahm,42665674,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,2.23
,,,,,,,,,,,,,,,RP,Brent Headrick (42665677),Brent Headrick,42665677,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,3.09
,,,,,,,,,,,,,,,RP,Camilo Doval (42665699),Camilo Doval,42665699,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,1.46
,,,,,,,,,,,,,,,RP,Carlos Estevez (42665718),Carlos Estevez,42665718,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,Paul Blackburn (42665728),Paul Blackburn,42665728,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,2.86
,,,,,,,,,,,,,,,RP,Tim Hill (42665759),Tim Hill,42665759,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,2.36
,,,,,,,,,,,,,,,RP,Lucas Erceg (42665787),Lucas Erceg,42665787,P,4000,KC@NYY 04/17/2026 07:05PM ET,KC,1.24
,,,,,,,,,,,,,,,RP,David Bednar (42665791),David Bednar,42665791,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,3.03
,,,,,,,,,,,,,,,RP,Angel Chivilli (42665812),Angel Chivilli,42665812,P,4000,KC@NYY 04/17/2026 07:05PM ET,NYY,1.7
,,,,,,,,,,,,,,,C,Alejandro Kirk (42665226),Alejandro Kirk,42665226,C,3900,TOR@ARI 04/17/2026 09:40PM ET,TOR,6
,,,,,,,,,,,,,,,OF,Kerry Carpenter (42664998),Kerry Carpenter,42664998,OF,3900,DET@BOS 04/17/2026 07:15PM ET,DET,5.71
,,,,,,,,,,,,,,,1B/3B,Colt Keith (42665001),Colt Keith,42665001,1B/3B,3900,DET@BOS 04/17/2026 07:15PM ET,DET,5.94
,,,,,,,,,,,,,,,SS,Trevor Story (42665004),Trevor Story,42665004,SS,3900,DET@BOS 04/17/2026 07:15PM ET,BOS,6.83
,,,,,,,,,,,,,,,2B,Gleyber Torres (42665005),Gleyber Torres,42665005,2B,3900,DET@BOS 04/17/2026 07:15PM ET,DET,6.78
,,,,,,,,,,,,,,,1B,Josh Bell (42665000),Josh Bell,42665000,1B,3900,CIN@MIN 04/17/2026 08:10PM ET,MIN,8.21
,,,,,,,,,,,,,,,OF,Tyler Freeman (42664999),Tyler Freeman,42664999,OF,3900,LAD@COL 04/17/2026 08:40PM ET,COL,5.5
,,,,,,,,,,,,,,,C,Yainer Diaz (42665003),Yainer Diaz,42665003,C,3900,STL@HOU 04/17/2026 08:10PM ET,HOU,4.93
,,,,,,,,,,,,,,,SS,Jacob Wilson (42665013),Jacob Wilson,42665013,SS,3800,CWS@ATH 04/17/2026 09:40PM ET,ATH,6.22
,,,,,,,,,,,,,,,OF,Mickey Moniak (42665007),Mickey Moniak,42665007,OF,3800,LAD@COL 04/17/2026 08:40PM ET,COL,8
,,,,,,,,,,,,,,,C,Dalton Rushing (42665008),Dalton Rushing,42665008,C,3800,LAD@COL 04/17/2026 08:40PM ET,LAD,18.2
,,,,,,,,,,,,,,,2B,Edouard Julien (42665012),Edouard Julien,42665012,2B,3800,LAD@COL 04/17/2026 08:40PM ET,COL,4.94
,,,,,,,,,,,,,,,3B,Brendan Donovan (42665009),Brendan Donovan,42665009,3B,3800,TEX@SEA 04/17/2026 09:40PM ET,SEA,8.29
,,,,,,,,,,,,,,,1B,Josh Naylor (42665010),Josh Naylor,42665010,1B,3800,TEX@SEA 04/17/2026 09:40PM ET,SEA,4.05
,,,,,,,,,,,,,,,OF,Trent Grisham (42665006),Trent Grisham,42665006,OF,3800,KC@NYY 04/17/2026 07:05PM ET,NYY,6.37
,,,,,,,,,,,,,,,1B,Paul Goldschmidt (42665011),Paul Goldschmidt,42665011,1B,3800,KC@NYY 04/17/2026 07:05PM ET,NYY,6
,,,,,,,,,,,,,,,1B/2B,Ildemaro Vargas (42665017),Ildemaro Vargas,42665017,1B/2B,3700,TOR@ARI 04/17/2026 09:40PM ET,ARI,10.25
,,,,,,,,,,,,,,,OF,Sal Frelick (42665015),Sal Frelick,42665015,OF,3700,MIL@MIA 04/17/2026 07:10PM ET,MIL,5.06
,,,,,,,,,,,,,,,3B/SS,David Hamilton (42665020),David Hamilton,42665020,3B/SS,3700,MIL@MIA 04/17/2026 07:10PM ET,MIL,6.14
,,,,,,,,,,,,,,,1B,TJ Rumfield (42665016),TJ Rumfield,42665016,1B,3700,LAD@COL 04/17/2026 08:40PM ET,COL,6
,,,,,,,,,,,,,,,C,Ivan Herrera (42665014),Ivan Herrera,42665014,C,3700,STL@HOU 04/17/2026 08:10PM ET,STL,6.28
,,,,,,,,,,,,,,,OF,Andrew McCutchen (42665019),Andrew McCutchen,42665019,OF,3700,TEX@SEA 04/17/2026 09:40PM ET,TEX,3.62
,,,,,,,,,,,,,,,OF,Lawrence Butler (42665024),Lawrence Butler,42665024,OF,3600,CWS@ATH 04/17/2026 09:40PM ET,ATH,5.17
,,,,,,,,,,,,,,,3B,Miguel Vargas (42665028),Miguel Vargas,42665028,3B,3600,CWS@ATH 04/17/2026 09:40PM ET,CWS,7.22
,,,,,,,,,,,,,,,OF,Lourdes Gurriel Jr. (42665227),Lourdes Gurriel Jr.,42665227,OF,3600,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,OF,TJ Friedl (42665027),TJ Friedl,42665027,OF,3600,CIN@MIN 04/17/2026 08:10PM ET,CIN,4.72
,,,,,,,,,,,,,,,2B,Alex Freeland (42665026),Alex Freeland,42665026,2B,3600,LAD@COL 04/17/2026 08:40PM ET,LAD,4.2
,,,,,,,,,,,,,,,OF,Joey Loperfido (42665023),Joey Loperfido,42665023,OF,3600,STL@HOU 04/17/2026 08:10PM ET,HOU,5.26
,,,,,,,,,,,,,,,1B,Nolan Schanuel (42665022),Nolan Schanuel,42665022,1B,3600,SD@LAA 04/17/2026 09:38PM ET,LAA,6.24
,,,,,,,,,,,,,,,C,Salvador Perez (42665025),Salvador Perez,42665025,C,3600,KC@NYY 04/17/2026 07:05PM ET,KC,4.90
,,,,,,,,,,,,,,,2B,Jeff McNeil (42665031),Jeff McNeil,42665031,2B,3500,CWS@ATH 04/17/2026 09:40PM ET,ATH,5.06
,,,,,,,,,,,,,,,C,Adrian Del Castillo (42665036),Adrian Del Castillo,42665036,C,3500,TOR@ARI 04/17/2026 09:40PM ET,ARI,9.57
,,,,,,,,,,,,,,,3B/OF,Addison Barger (42665230),Addison Barger,42665230,3B/OF,3500,TOR@ARI 04/17/2026 09:40PM ET,TOR,2.12
,,,,,,,,,,,,,,,1B/2B,Romy Gonzalez (42665228),Romy Gonzalez,42665228,1B/2B,3500,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,1B/2B,Kody Clemens (42665032),Kody Clemens,42665032,1B/2B,3500,CIN@MIN 04/17/2026 08:10PM ET,MIN,6.18
,,,,,,,,,,,,,,,3B,Royce Lewis (42665232),Royce Lewis,42665232,3B,3500,CIN@MIN 04/17/2026 08:10PM ET,MIN,8.17
,,,,,,,,,,,,,,,OF,Garrett Mitchell (42665034),Garrett Mitchell,42665034,OF,3500,MIL@MIA 04/17/2026 07:10PM ET,MIL,7.56
,,,,,,,,,,,,,,,OF,Owen Caissie (42665035),Owen Caissie,42665035,OF,3500,MIL@MIA 04/17/2026 07:10PM ET,MIA,6.41
,,,,,,,,,,,,,,,OF,Brenton Doyle (42665039),Brenton Doyle,42665039,OF,3500,LAD@COL 04/17/2026 08:40PM ET,COL,5.67
,,,,,,,,,,,,,,,2B/OF,Brice Matthews (42665037),Brice Matthews,42665037,2B/OF,3500,STL@HOU 04/17/2026 08:10PM ET,HOU,2.67
,,,,,,,,,,,,,,,3B,Yoan Moncada (42665029),Yoan Moncada,42665029,3B,3500,SD@LAA 04/17/2026 09:38PM ET,LAA,6.25
,,,,,,,,,,,,,,,1B,Gavin Sheets (42665030),Gavin Sheets,42665030,1B,3500,SD@LAA 04/17/2026 09:38PM ET,SD,6.53
,,,,,,,,,,,,,,,OF,Jesus Sanchez (42665041),Jesus Sanchez,42665041,OF,3400,TOR@ARI 04/17/2026 09:40PM ET,TOR,6.24
,,,,,,,,,,,,,,,1B,Jose Fernandez (42665042),Jose Fernandez,42665042,1B,3400,TOR@ARI 04/17/2026 09:40PM ET,ARI,7.29
,,,,,,,,,,,,,,,2B,Matt McLain (42665040),Matt McLain,42665040,2B,3400,CIN@MIN 04/17/2026 08:10PM ET,CIN,6
,,,,,,,,,,,,,,,OF,Austin Martin (42665043),Austin Martin,42665043,OF,3400,CIN@MIN 04/17/2026 08:10PM ET,MIN,6.41
,,,,,,,,,,,,,,,OF,Griffin Conine (42665234),Griffin Conine,42665234,OF,3400,MIL@MIA 04/17/2026 07:10PM ET,MIA,6.36
,,,,,,,,,,,,,,,2B,Tommy Edman (42665233),Tommy Edman,42665233,2B,3400,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,OF,Lars Nootbaar (42665235),Lars Nootbaar,42665235,OF,3400,STL@HOU 04/17/2026 08:10PM ET,STL,0
,,,,,,,,,,,,,,,2B/3B,Amed Rosario (42665044),Amed Rosario,42665044,2B/3B,3400,KC@NYY 04/17/2026 07:05PM ET,NYY,5.67
,,,,,,,,,,,,,,,OF,Carlos Cortes (42665051),Carlos Cortes,42665051,OF,3300,CWS@ATH 04/17/2026 09:40PM ET,ATH,5.23
,,,,,,,,,,,,,,,OF,Colby Thomas (42665239),Colby Thomas,42665239,OF,3300,CWS@ATH 04/17/2026 09:40PM ET,ATH,0
,,,,,,,,,,,,,,,C,Gabriel Moreno (42665236),Gabriel Moreno,42665236,C,3300,TOR@ARI 04/17/2026 09:40PM ET,ARI,5.62
,,,,,,,,,,,,,,,OF,Masataka Yoshida (42665049),Masataka Yoshida,42665049,OF,3300,DET@BOS 04/17/2026 07:15PM ET,BOS,6.09
,,,,,,,,,,,,,,,OF,Matt Wallner (42665050),Matt Wallner,42665050,OF,3300,CIN@MIN 04/17/2026 08:10PM ET,MIN,6.33
,,,,,,,,,,,,,,,1B/C,Gary Sanchez (42665047),Gary Sanchez,42665047,C/1B,3300,MIL@MIA 04/17/2026 07:10PM ET,MIL,9.5
,,,,,,,,,,,,,,,OF,Christopher Morel (42665240),Christopher Morel,42665240,OF,3300,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,OF,Alex Call (42665054),Alex Call,42665054,OF,3300,LAD@COL 04/17/2026 08:40PM ET,LAD,7.4
,,,,,,,,,,,,,,,OF,Jordan Beck (42665055),Jordan Beck,42665055,OF,3300,LAD@COL 04/17/2026 08:40PM ET,COL,4.46
,,,,,,,,,,,,,,,2B/SS,Hyeseong Kim (42665057),Hyeseong Kim,42665057,2B/SS,3300,LAD@COL 04/17/2026 08:40PM ET,LAD,6.38
,,,,,,,,,,,,,,,3B/OF,Kike Hernandez (42665237),Kike Hernandez,42665237,3B/OF,3300,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,3B,Nolan Gorman (42665046),Nolan Gorman,42665046,3B,3300,STL@HOU 04/17/2026 08:10PM ET,STL,5.35
,,,,,,,,,,,,,,,OF,Luke Raley (42665053),Luke Raley,42665053,OF,3300,TEX@SEA 04/17/2026 09:40PM ET,SEA,8.22
,,,,,,,,,,,,,,,C,Danny Jansen (42665056),Danny Jansen,42665056,C,3300,TEX@SEA 04/17/2026 09:40PM ET,TEX,5.15
,,,,,,,,,,,,,,,2B,Jonathan India (42665052),Jonathan India,42665052,2B,3300,KC@NYY 04/17/2026 07:05PM ET,KC,6.13
,,,,,,,,,,,,,,,3B,Nolan Arenado (42665061),Nolan Arenado,42665061,3B,3200,TOR@ARI 04/17/2026 09:40PM ET,ARI,5.12
,,,,,,,,,,,,,,,1B,Pavin Smith (42665241),Pavin Smith,42665241,1B,3200,TOR@ARI 04/17/2026 09:40PM ET,ARI,5.5
,,,,,,,,,,,,,,,1B,Spencer Torkelson (42665059),Spencer Torkelson,42665059,1B,3200,DET@BOS 04/17/2026 07:15PM ET,DET,5.11
,,,,,,,,,,,,,,,OF,Ceddanne Rafaela (42665063),Ceddanne Rafaela,42665063,OF,3200,DET@BOS 04/17/2026 07:15PM ET,BOS,5.82
,,,,,,,,,,,,,,,C,Tyler Stephenson (42665066),Tyler Stephenson,42665066,C,3200,CIN@MIN 04/17/2026 08:10PM ET,CIN,4.5
,,,,,,,,,,,,,,,3B/OF,Javier Sanoja (42665064),Javier Sanoja,42665064,3B/OF,3200,MIL@MIA 04/17/2026 07:10PM ET,MIA,6.08
,,,,,,,,,,,,,,,3B,Kyle Karros (42665068),Kyle Karros,42665068,3B,3200,LAD@COL 04/17/2026 08:40PM ET,COL,4.10
,,,,,,,,,,,,,,,C,Christian Vazquez (42665062),Christian Vazquez,42665062,C,3200,STL@HOU 04/17/2026 08:10PM ET,HOU,9.12
,,,,,,,,,,,,,,,SS,Masyn Winn (42665070),Masyn Winn,42665070,SS,3200,STL@HOU 04/17/2026 08:10PM ET,STL,5.79
,,,,,,,,,,,,,,,2B,Josh Smith (42665069),Josh Smith,42665069,2B,3200,TEX@SEA 04/17/2026 09:40PM ET,TEX,3.72
,,,,,,,,,,,,,,,OF,Josh Lowe (42665060),Josh Lowe,42665060,OF,3200,SD@LAA 04/17/2026 09:38PM ET,LAA,4.47
,,,,,,,,,,,,,,,2B,Jake Cronenworth (42665067),Jake Cronenworth,42665067,2B,3200,SD@LAA 04/17/2026 09:38PM ET,SD,4.22
,,,,,,,,,,,,,,,2B,Chase Meidroth (42665073),Chase Meidroth,42665073,2B,3100,CWS@ATH 04/17/2026 09:40PM ET,CWS,5.76
,,,,,,,,,,,,,,,C,Kyle Teel (42665243),Kyle Teel,42665243,C,3100,CWS@ATH 04/17/2026 09:40PM ET,CWS,0
,,,,,,,,,,,,,,,1B/C,Victor Caratini (42665071),Victor Caratini,42665071,C/1B,3100,CIN@MIN 04/17/2026 08:10PM ET,MIN,6.19
,,,,,,,,,,,,,,,OF,Jake McCarthy (42665078),Jake McCarthy,42665078,OF,3100,LAD@COL 04/17/2026 08:40PM ET,COL,4.38
,,,,,,,,,,,,,,,2B/SS,Miguel Rojas (42665079),Miguel Rojas,42665079,2B/SS,3100,LAD@COL 04/17/2026 08:40PM ET,LAD,4
,,,,,,,,,,,,,,,3B,Ramon Urias (42665075),Ramon Urias,42665075,3B,3100,STL@HOU 04/17/2026 08:10PM ET,STL,4.73
,,,,,,,,,,,,,,,OF,Jake Meyers (42665244),Jake Meyers,42665244,OF,3100,STL@HOU 04/17/2026 08:10PM ET,HOU,5.92
,,,,,,,,,,,,,,,OF,Dominic Canzone (42665076),Dominic Canzone,42665076,OF,3100,TEX@SEA 04/17/2026 09:40PM ET,SEA,5.56
,,,,,,,,,,,,,,,OF,Sam Haggerty (42665077),Sam Haggerty,42665077,OF,3100,TEX@SEA 04/17/2026 09:40PM ET,TEX,1.89
,,,,,,,,,,,,,,,OF,Victor Robles (42665245),Victor Robles,42665245,OF,3100,TEX@SEA 04/17/2026 09:40PM ET,SEA,3.6
,,,,,,,,,,,,,,,2B,Christian Moore (42665242),Christian Moore,42665242,2B,3100,SD@LAA 04/17/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Kyle Isbel (42665074),Kyle Isbel,42665074,OF,3100,KC@NYY 04/17/2026 07:05PM ET,KC,6.81
