Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,Instructions,,,,,,,,
,,,,,,,,,,,,,,RP,Edgardo Henriquez (42634550),Edgardo Henriquez,42634550,P,4000,NYM@LAD 04/14/2026 10:10PM ET,LAD,2.37
,,,,,,,,,,,,,,RP,Brock Stewart (42634559),Brock Stewart,42634559,P,4000,NYM@LAD 04/14/2026 10:10PM ET,LAD,0
,,,,,,,,,,,,,,RP,Blake Treinen (42634561),Blake Treinen,42634561,P,4000,NYM@LAD 04/14/2026 10:10PM ET,LAD,2.83
,,,,,,,,,,,,,,RP,Ben Casparius (42634562),Ben Casparius,42634562,P,4000,NYM@LAD 04/14/2026 10:10PM ET,LAD,0.5
,,,,,,,,,,,,,,RP,Devin Williams (42634579),Devin Williams,42634579,P,4000,NYM@LAD 04/14/2026 10:10PM ET,NYM,4.21
,,,,,,,,,,,,,,RP,Tanner Scott (42634596),Tanner Scott,42634596,P,4000,NYM@LAD 04/14/2026 10:10PM ET,LAD,3.14
,,,,,,,,,,,,,,RP,Luke Weaver (42634607),Luke Weaver,42634607,P,4000,NYM@LAD 04/14/2026 10:10PM ET,NYM,1.37
,,,,,,,,,,,,,,RP,Dedniel Nunez (42634624),Dedniel Nunez,42634624,P,4000,NYM@LAD 04/14/2026 10:10PM ET,NYM,0
,,,,,,,,,,,,,,RP,Jake Eder (42634626),Jake Eder,42634626,P,4000,NYM@LAD 04/14/2026 10:10PM ET,LAD,0
,,,,,,,,,,,,,,OF,Jordan Walker (42633816),Jordan Walker,42633816,OF,4000,CLE@STL 04/14/2026 07:45PM ET,STL,12.31
,,,,,,,,,,,,,,OF,Steven Kwan (42633817),Steven Kwan,42633817,OF,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,7.06
,,,,,,,,,,,,,,SP,Tink Hence (42634367),Tink Hence,42634367,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,0
,,,,,,,,,,,,,,RP,Yorman Gomez (42634369),Yorman Gomez,42634369,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0
,,,,,,,,,,,,,,SP,Austin Peterson (42634376),Austin Peterson,42634376,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0
,,,,,,,,,,,,,,SP,Daniel Espino (42634384),Daniel Espino,42634384,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0
,,,,,,,,,,,,,,RP,Cooper Hjerpe (42634387),Cooper Hjerpe,42634387,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,0
,,,,,,,,,,,,,,RP,Franco Aleman (42634394),Franco Aleman,42634394,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0
,,,,,,,,,,,,,,RP,Andrew Walters (42634432),Andrew Walters,42634432,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0
,,,,,,,,,,,,,,RP,Matt Svanson (42634434),Matt Svanson,42634434,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,-1.64
,,,,,,,,,,,,,,RP,Ryne Stanek (42634435),Ryne Stanek,42634435,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,3.11
,,,,,,,,,,,,,,RP,Shawn Armstrong (42634438),Shawn Armstrong,42634438,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,4.01
,,,,,,,,,,,,,,RP,Tim Herrin (42634439),Tim Herrin,42634439,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,2.1
,,,,,,,,,,,,,,SP,Riley O'Brien (42634462),Riley O'Brien,42634462,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,4.47
,,,,,,,,,,,,,,RP,Codi Heuer (42634470),Codi Heuer,42634470,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0
,,,,,,,,,,,,,,RP,George Soriano (42634473),George Soriano,42634473,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,3.26
,,,,,,,,,,,,,,RP,Matt Pushard (42634489),Matt Pushard,42634489,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,-4.15
,,,,,,,,,,,,,,RP,Colin Holderman (42634494),Colin Holderman,42634494,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,3.18
,,,,,,,,,,,,,,RP,Justin Bruihl (42634497),Justin Bruihl,42634497,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,0.99
,,,,,,,,,,,,,,RP,Cade Smith (42634502),Cade Smith,42634502,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,3.68
,,,,,,,,,,,,,,RP,Ryan Fernandez (42634509),Ryan Fernandez,42634509,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,5.35
,,,,,,,,,,,,,,RP,Peyton Pallette (42634513),Peyton Pallette,42634513,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,4.01
,,,,,,,,,,,,,,RP,JoJo Romero (42634536),JoJo Romero,42634536,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,3.21
,,,,,,,,,,,,,,RP,Connor Brogdon (42634568),Connor Brogdon,42634568,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,4.39
,,,,,,,,,,,,,,RP,Hunter Gaddis (42634570),Hunter Gaddis,42634570,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,0.45
,,,,,,,,,,,,,,RP,Erik Sabrowski (42634578),Erik Sabrowski,42634578,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,4.33
,,,,,,,,,,,,,,RP,Matt Festa (42634594),Matt Festa,42634594,P,4000,CLE@STL 04/14/2026 07:45PM ET,CLE,1.17
,,,,,,,,,,,,,,RP,Chris Roycroft (42634604),Chris Roycroft,42634604,P,4000,CLE@STL 04/14/2026 07:45PM ET,STL,-0.71
,,,,,,,,,,,,,,OF,Daulton Varsho (42633814),Daulton Varsho,42633814,OF,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,6.8
,,,,,,,,,,,,,,1B,Jake Bauers (42633815),Jake Bauers,42633815,1B,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,8.5
,,,,,,,,,,,,,,SP,Jake Bloss (42634361),Jake Bloss,42634361,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,0
,,,,,,,,,,,,,,SP,Adam Macko (42634389),Adam Macko,42634389,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,0
,,,,,,,,,,,,,,SP,Ricky Tiedemann (42634397),Ricky Tiedemann,42634397,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,0
,,,,,,,,,,,,,,RP,Carlos Rodriguez (42634414),Carlos Rodriguez,42634414,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,0
,,,,,,,,,,,,,,RP,Bowden Francis (42634417),Bowden Francis,42634417,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,0
,,,,,,,,,,,,,,RP,Grant Anderson (42634424),Grant Anderson,42634424,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,3.59
,,,,,,,,,,,,,,RP,Tommy Nance (42634426),Tommy Nance,42634426,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,2.45
,,,,,,,,,,,,,,RP,Aaron Ashby (42634436),Aaron Ashby,42634436,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,6.54
,,,,,,,,,,,,,,RP,Craig Yoho (42634445),Craig Yoho,42634445,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,0
,,,,,,,,,,,,,,RP,Tyler Rogers (42634446),Tyler Rogers,42634446,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,3.78
,,,,,,,,,,,,,,RP,Rob Zastryzny (42634450),Rob Zastryzny,42634450,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,0
,,,,,,,,,,,,,,RP,Louis Varland (42634464),Louis Varland,42634464,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,5.18
,,,,,,,,,,,,,,RP,Lazaro Estrada (42634465),Lazaro Estrada,42634465,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,13.8
,,,,,,,,,,,,,,RP,Joe Mantiply (42634467),Joe Mantiply,42634467,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,5.22
,,,,,,,,,,,,,,RP,Trevor Megill (42634468),Trevor Megill,42634468,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,0.72
,,,,,,,,,,,,,,RP,Brendon Little (42634472),Brendon Little,42634472,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,-1.51
,,,,,,,,,,,,,,RP,Jared Koenig (42634512),Jared Koenig,42634512,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,3.42
,,,,,,,,,,,,,,RP,DL Hall (42634521),DL Hall,42634521,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,5.11
,,,,,,,,,,,,,,RP,Yimi Garcia (42634528),Yimi Garcia,42634528,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,0
,,,,,,,,,,,,,,RP,Braydon Fisher (42634552),Braydon Fisher,42634552,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,5.76
,,,,,,,,,,,,,,RP,Spencer Miles (42634557),Spencer Miles,42634557,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,5.28
,,,,,,,,,,,,,,RP,Angel Zerpa (42634558),Angel Zerpa,42634558,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,0.51
,,,,,,,,,,,,,,RP,Easton McGee (42634566),Easton McGee,42634566,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,1.65
,,,,,,,,,,,,,,RP,Chase Lee (42634577),Chase Lee,42634577,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,0
,,,,,,,,,,,,,,RP,Jeff Hoffman (42634585),Jeff Hoffman,42634585,P,4000,TOR@MIL 04/14/2026 07:40PM ET,TOR,5.66
,,,,,,,,,,,,,,RP,Abner Uribe (42634613),Abner Uribe,42634613,P,4000,TOR@MIL 04/14/2026 07:40PM ET,MIL,2.3
,,,,,,,,,,,,,,RP,Alex Hoppe (42634363),Alex Hoppe,42634363,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Robinson Ortiz (42634381),Robinson Ortiz,42634381,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Domingo Gonzalez (42634392),Domingo Gonzalez,42634392,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Garrett Hawkins (42634404),Garrett Hawkins,42634404,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,SP,Miguel Mendez (42634405),Miguel Mendez,42634405,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,RP,Blas Castano (42634408),Blas Castano,42634408,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Wandy Peralta (42634421),Wandy Peralta,42634421,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,2.24
,,,,,,,,,,,,,,RP,Matt Brash (42634425),Matt Brash,42634425,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,3.3
,,,,,,,,,,,,,,RP,Andres Munoz (42634429),Andres Munoz,42634429,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,5.12
,,,,,,,,,,,,,,RP,Yosver Zulueta (42634437),Yosver Zulueta,42634437,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Jose A. Ferrer (42634440),Jose A. Ferrer,42634440,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,2.29
,,,,,,,,,,,,,,RP,Alek Jacob (42634456),Alek Jacob,42634456,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,RP,Bryan Hoeing (42634457),Bryan Hoeing,42634457,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,RP,Josh Simpson (42634463),Josh Simpson,42634463,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Bradgley Rodriguez (42634469),Bradgley Rodriguez,42634469,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,4.71
,,,,,,,,,,,,,,RP,Gabe Speier (42634474),Gabe Speier,42634474,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,2.47
,,,,,,,,,,,,,,RP,David Morgan (42634488),David Morgan,42634488,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,6.21
,,,,,,,,,,,,,,RP,Adrian Morejon (42634495),Adrian Morejon,42634495,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0.57
,,,,,,,,,,,,,,RP,Troy Taylor (42634533),Troy Taylor,42634533,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Ron Marinaccio (42634538),Ron Marinaccio,42634538,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,4.47
,,,,,,,,,,,,,,RP,Casey Legumina (42634542),Casey Legumina,42634542,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,4.74
,,,,,,,,,,,,,,RP,Carlos Vargas (42634560),Carlos Vargas,42634560,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,RP,Eduard Bazardo (42634573),Eduard Bazardo,42634573,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,2.89
,,,,,,,,,,,,,,RP,Cole Wilcox (42634586),Cole Wilcox,42634586,P,4000,SEA@SD 04/14/2026 09:40PM ET,SEA,2.79
,,,,,,,,,,,,,,RP,Jason Adam (42634587),Jason Adam,42634587,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0.75
,,,,,,,,,,,,,,RP,Mason Miller (42634591),Mason Miller,42634591,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,8.19
,,,,,,,,,,,,,,RP,Ty Adcock (42634609),Ty Adcock,42634609,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,RP,Yuki Matsui (42634610),Yuki Matsui,42634610,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,RP,Jeremiah Estrada (42634611),Jeremiah Estrada,42634611,P,4000,SEA@SD 04/14/2026 09:40PM ET,SD,3.11
,,,,,,,,,,,,,,OF,Jo Adell (42633812),Jo Adell,42633812,OF,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,6.65
,,,,,,,,,,,,,,2B,Jazz Chisholm Jr. (42633813),Jazz Chisholm Jr.,42633813,2B,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,5.94
,,,,,,,,,,,,,,SP,Chase Hampton (42634359),Chase Hampton,42634359,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,RP,Kervin Castro (42634371),Kervin Castro,42634371,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,SP,Elmer Rodriguez (42634400),Elmer Rodriguez,42634400,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,RP,Fernando Cruz (42634430),Fernando Cruz,42634430,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,3.32
,,,,,,,,,,,,,,RP,Jose Fermin (42634431),Jose Fermin,42634431,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,0
,,,,,,,,,,,,,,RP,Shaun Anderson (42634441),Shaun Anderson,42634441,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,3.76
,,,,,,,,,,,,,,SP,Walbert Urena (42634442),Walbert Urena,42634442,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,1.48
,,,,,,,,,,,,,,RP,Paul Blackburn (42634443),Paul Blackburn,42634443,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,3.61
,,,,,,,,,,,,,,RP,Kirby Yates (42634484),Kirby Yates,42634484,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,0
,,,,,,,,,,,,,,RP,Jake Bird (42634503),Jake Bird,42634503,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,2.39
,,,,,,,,,,,,,,RP,Tim Hill (42634504),Tim Hill,42634504,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,2.38
,,,,,,,,,,,,,,RP,Robert Stephenson (42634517),Robert Stephenson,42634517,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,0
,,,,,,,,,,,,,,RP,Camilo Doval (42634530),Camilo Doval,42634530,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,1.46
,,,,,,,,,,,,,,RP,Yerry de los Santos (42634547),Yerry de los Santos,42634547,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,RP,Drew Pomeranz (42634555),Drew Pomeranz,42634555,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,1.57
,,,,,,,,,,,,,,RP,Ben Joyce (42634569),Ben Joyce,42634569,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,0
,,,,,,,,,,,,,,RP,Brent Suter (42634574),Brent Suter,42634574,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,6.81
,,,,,,,,,,,,,,RP,Angel Chivilli (42634584),Angel Chivilli,42634584,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,RP,David Bednar (42634598),David Bednar,42634598,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,2
,,,,,,,,,,,,,,RP,Ryan Zeferjahn (42634601),Ryan Zeferjahn,42634601,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,5.75
,,,,,,,,,,,,,,RP,Jordan Romano (42634603),Jordan Romano,42634603,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,2.15
,,,,,,,,,,,,,,RP,Brent Headrick (42634614),Brent Headrick,42634614,P,4000,LAA@NYY 04/14/2026 07:05PM ET,NYY,3.44
,,,,,,,,,,,,,,RP,Sam Bachman (42634619),Sam Bachman,42634619,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,3.12
,,,,,,,,,,,,,,RP,Nick Sandlin (42634621),Nick Sandlin,42634621,P,4000,LAA@NYY 04/14/2026 07:05PM ET,LAA,-4.45
,,,,,,,,,,,,,,3B,Max Muncy (42633820),Max Muncy,42633820,3B,3900,TEX@ATH 04/14/2026 09:40PM ET,ATH,8.19
,,,,,,,,,,,,,,1B,Jake Burger (42633821),Jake Burger,42633821,1B,3900,TEX@ATH 04/14/2026 09:40PM ET,TEX,7.88
,,,,,,,,,,,,,,2B,Ozzie Albies (42633823),Ozzie Albies,42633823,2B,3900,MIA@ATL 04/14/2026 07:15PM ET,ATL,7.18
,,,,,,,,,,,,,,OF,Sal Frelick (42633822),Sal Frelick,42633822,OF,3900,TOR@MIL 04/14/2026 07:40PM ET,MIL,5
,,,,,,,,,,,,,,C,Alejandro Kirk (42634049),Alejandro Kirk,42634049,C,3900,TOR@MIL 04/14/2026 07:40PM ET,TOR,6
,,,,,,,,,,,,,,SS,Xander Bogaerts (42633819),Xander Bogaerts,42633819,SS,3900,SEA@SD 04/14/2026 09:40PM ET,SD,7.07
,,,,,,,,,,,,,,C,Agustin Ramirez (42633828),Agustin Ramirez,42633828,C,3800,MIA@ATL 04/14/2026 07:15PM ET,MIA,7.5
,,,,,,,,,,,,,,SS,Trevor Story (42633824),Trevor Story,42633824,SS,3800,BOS@MIN 04/14/2026 07:40PM ET,BOS,5.69
,,,,,,,,,,,,,,1B/OF,Brett Baty (42633825),Brett Baty,42633825,1B/OF,3800,NYM@LAD 04/14/2026 10:10PM ET,NYM,5.93
,,,,,,,,,,,,,,OF,Jorge Soler (42633827),Jorge Soler,42633827,OF,3800,LAA@NYY 04/14/2026 07:05PM ET,LAA,8.94
,,,,,,,,,,,,,,SS,Jacob Wilson (42633829),Jacob Wilson,42633829,SS,3700,TEX@ATH 04/14/2026 09:40PM ET,ATH,4.47
,,,,,,,,,,,,,,OF,Evan Carter (42633832),Evan Carter,42633832,OF,3700,TEX@ATH 04/14/2026 09:40PM ET,TEX,6.5
,,,,,,,,,,,,,,3B,Austin Riley (42633834),Austin Riley,42633834,3B,3700,MIA@ATL 04/14/2026 07:15PM ET,ATL,6.47
,,,,,,,,,,,,,,1B/OF,Troy Johnston (42633830),Troy Johnston,42633830,1B/OF,3700,COL@HOU 04/14/2026 08:10PM ET,COL,6.85
,,,,,,,,,,,,,,OF,Joey Loperfido (42633833),Joey Loperfido,42633833,OF,3700,COL@HOU 04/14/2026 08:10PM ET,HOU,5.5
,,,,,,,,,,,,,,1B,Gavin Sheets (42633835),Gavin Sheets,42633835,1B,3700,SEA@SD 04/14/2026 09:40PM ET,SD,6.29
,,,,,,,,,,,,,,OF,Lawrence Butler (42633843),Lawrence Butler,42633843,OF,3600,TEX@ATH 04/14/2026 09:40PM ET,ATH,5.47
,,,,,,,,,,,,,,OF,Owen Caissie (42633845),Owen Caissie,42633845,OF,3600,MIA@ATL 04/14/2026 07:15PM ET,MIA,7.27
,,,,,,,,,,,,,,C,Ryan Jeffers (42633841),Ryan Jeffers,42633841,C,3600,BOS@MIN 04/14/2026 07:40PM ET,MIN,9.33
,,,,,,,,,,,,,,1B/2B,Kody Clemens (42633846),Kody Clemens,42633846,1B/2B,3600,BOS@MIN 04/14/2026 07:40PM ET,MIN,6.44
,,,,,,,,,,,,,,OF,Mickey Moniak (42633840),Mickey Moniak,42633840,OF,3600,COL@HOU 04/14/2026 08:10PM ET,COL,9.4
,,,,,,,,,,,,,,2B/3B,Jorge Polanco (42633838),Jorge Polanco,42633838,2B/3B,3600,NYM@LAD 04/14/2026 10:10PM ET,NYM,4.85
,,,,,,,,,,,,,,3B/SS,David Hamilton (42633836),David Hamilton,42633836,3B/SS,3600,TOR@MIL 04/14/2026 07:40PM ET,MIL,7.09
,,,,,,,,,,,,,,1B,Paul Goldschmidt (42633842),Paul Goldschmidt,42633842,1B,3600,LAA@NYY 04/14/2026 07:05PM ET,NYY,8.4
,,,,,,,,,,,,,,1B,Nolan Schanuel (42633844),Nolan Schanuel,42633844,1B,3600,LAA@NYY 04/14/2026 07:05PM ET,LAA,6.87
,,,,,,,,,,,,,,OF,Andrew McCutchen (42633855),Andrew McCutchen,42633855,OF,3500,TEX@ATH 04/14/2026 09:40PM ET,TEX,4.5
,,,,,,,,,,,,,,3B,Miguel Vargas (42633858),Miguel Vargas,42633858,3B,3500,TB@CWS 04/14/2026 07:40PM ET,CWS,7.47
,,,,,,,,,,,,,,2B,Richie Palacios (42633859),Richie Palacios,42633859,2B,3500,TB@CWS 04/14/2026 07:40PM ET,TB,6.33
,,,,,,,,,,,,,,1B/2B,Romy Gonzalez (42634050),Romy Gonzalez,42634050,1B/2B,3500,BOS@MIN 04/14/2026 07:40PM ET,BOS,0
,,,,,,,,,,,,,,3B,Royce Lewis (42634052),Royce Lewis,42634052,3B,3500,BOS@MIN 04/14/2026 07:40PM ET,MIN,8.17
,,,,,,,,,,,,,,OF,Tyler Freeman (42633851),Tyler Freeman,42633851,OF,3500,COL@HOU 04/14/2026 08:10PM ET,COL,5.71
,,,,,,,,,,,,,,2B/OF,Brice Matthews (42633853),Brice Matthews,42633853,2B/OF,3500,COL@HOU 04/14/2026 08:10PM ET,HOU,3.2
,,,,,,,,,,,,,,1B,Mark Vientos (42633849),Mark Vientos,42633849,1B,3500,NYM@LAD 04/14/2026 10:10PM ET,NYM,5
,,,,,,,,,,,,,,C,Ivan Herrera (42633848),Ivan Herrera,42633848,C,3500,CLE@STL 04/14/2026 07:45PM ET,STL,5.69
,,,,,,,,,,,,,,3B,Nolan Gorman (42633852),Nolan Gorman,42633852,3B,3500,CLE@STL 04/14/2026 07:45PM ET,STL,5.87
,,,,,,,,,,,,,,OF,Angel Martinez (42633857),Angel Martinez,42633857,OF,3500,CLE@STL 04/14/2026 07:45PM ET,CLE,8.33
,,,,,,,,,,,,,,OF,Garrett Mitchell (42633856),Garrett Mitchell,42633856,OF,3500,TOR@MIL 04/14/2026 07:40PM ET,MIL,8.46
,,,,,,,,,,,,,,3B/OF,Addison Barger (42634053),Addison Barger,42634053,3B/OF,3500,TOR@MIL 04/14/2026 07:40PM ET,TOR,2.12
,,,,,,,,,,,,,,OF,Trent Grisham (42633850),Trent Grisham,42633850,OF,3500,LAA@NYY 04/14/2026 07:05PM ET,NYY,7
,,,,,,,,,,,,,,2B,Jeff McNeil (42633868),Jeff McNeil,42633868,2B,3400,TEX@ATH 04/14/2026 09:40PM ET,ATH,5.33
,,,,,,,,,,,,,,3B/OF,Javier Sanoja (42633860),Javier Sanoja,42633860,3B/OF,3400,MIA@ATL 04/14/2026 07:15PM ET,MIA,5.67
,,,,,,,,,,,,,,1B,Dominic Smith (42633862),Dominic Smith,42633862,1B,3400,MIA@ATL 04/14/2026 07:15PM ET,ATL,7.92
,,,,,,,,,,,,,,SS,Ha-Seong Kim (42634057),Ha-Seong Kim,42634057,SS,3400,MIA@ATL 04/14/2026 07:15PM ET,ATL,0
,,,,,,,,,,,,,,OF,Griffin Conine (42634058),Griffin Conine,42634058,OF,3400,MIA@ATL 04/14/2026 07:15PM ET,MIA,6.36
,,,,,,,,,,,,,,OF,Matt Wallner (42633865),Matt Wallner,42633865,OF,3400,BOS@MIN 04/14/2026 07:40PM ET,MIN,6.75
,,,,,,,,,,,,,,2B,Willi Castro (42633863),Willi Castro,42633863,2B,3400,COL@HOU 04/14/2026 08:10PM ET,COL,6.36
,,,,,,,,,,,,,,OF,Carson Benge (42633869),Carson Benge,42633869,OF,3400,NYM@LAD 04/14/2026 10:10PM ET,NYM,5.43
,,,,,,,,,,,,,,2B,Tommy Edman (42634055),Tommy Edman,42634055,2B,3400,NYM@LAD 04/14/2026 10:10PM ET,LAD,0
,,,,,,,,,,,,,,OF,Lars Nootbaar (42634056),Lars Nootbaar,42634056,OF,3400,CLE@STL 04/14/2026 07:45PM ET,STL,0
,,,,,,,,,,,,,,OF,Jesus Sanchez (42633864),Jesus Sanchez,42633864,OF,3400,TOR@MIL 04/14/2026 07:40PM ET,TOR,6.71
,,,,,,,,,,,,,,1B/C,Gary Sanchez (42633866),Gary Sanchez,42633866,C/1B,3400,TOR@MIL 04/14/2026 07:40PM ET,MIL,9.33
,,,,,,,,,,,,,,OF,Carlos Cortes (42633872),Carlos Cortes,42633872,OF,3300,TEX@ATH 04/14/2026 09:40PM ET,ATH,5.09
,,,,,,,,,,,,,,C,Danny Jansen (42633881),Danny Jansen,42633881,C,3300,TEX@ATH 04/14/2026 09:40PM ET,TEX,5.54
,,,,,,,,,,,,,,OF,Colby Thomas (42634059),Colby Thomas,42634059,OF,3300,TEX@ATH 04/14/2026 09:40PM ET,ATH,0
,,,,,,,,,,,,,,OF/SS,Mauricio Dubon (42633873),Mauricio Dubon,42633873,SS/OF,3300,MIA@ATL 04/14/2026 07:15PM ET,ATL,8.5
,,,,,,,,,,,,,,OF,Michael Harris II (42634060),Michael Harris II,42634060,OF,3300,MIA@ATL 04/14/2026 07:15PM ET,ATL,6.2
,,,,,,,,,,,,,,OF,Christopher Morel (42634061),Christopher Morel,42634061,OF,3300,MIA@ATL 04/14/2026 07:15PM ET,MIA,0
,,,,,,,,,,,,,,2B,Chase Meidroth (42633875),Chase Meidroth,42633875,2B,3300,TB@CWS 04/14/2026 07:40PM ET,CWS,5.07
,,,,,,,,,,,,,,OF,Jonny DeLuca (42633880),Jonny DeLuca,42633880,OF,3300,TB@CWS 04/14/2026 07:40PM ET,TB,5.46
